"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"473","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY21","Unknown Age",32,2020-11-17
"474","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",1,2020-11-17
"475","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",6,2020-11-17
"476","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",17,2020-11-17
"477","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY21","Unknown Age",21,2020-11-17
"478","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY20","Unknown Age",4,2020-11-17
"479","Not Stealth","Graduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY21","Unknown Age",4,2020-11-17
"480","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Too Young",1,2020-11-17
"481","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Too Young",14,2020-11-17
"482","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19","Too Young",4,2020-11-17
"483","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-17
"484","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-17
"485","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",1,2020-11-17
"486","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",3,2020-11-17
"487","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Too Young",1,2020-11-17
"488","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",1,2020-11-17
"489","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",1,2020-11-17
"490","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",1,2020-11-17
"491","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-17
"492","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",2,2020-11-17
"493","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",2,2020-11-17
"494","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",1,2020-11-17
"495","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-17
"496","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Too Young",1,2020-11-17
"497","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",1,2020-11-17
"498","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Maine","FY20","Transfer Age",2,2020-11-17
"499","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Remaining USA","FY18","Transfer Age",1,2020-11-17
"500","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-25","Remaining USA","FY19","Transfer Age",1,2020-11-17
"501","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",2,2020-11-17
"502","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",1,2020-11-17
"503","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY20","Too Old",4,2020-11-17
"504","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY21","Too Old",1,2020-11-17
"505","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",1,2020-11-17
"506","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","Unknown","Other NE","FY19","Unknown Age",1,2020-11-17
"507","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",1,2020-11-17
"508","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",1,2020-11-17
"509","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY21","Transfer Age",1,2020-11-17
"510","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21","Too Young",1,2020-11-17
"511","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","26 and Up","Targeted OOS","FY21","Too Old",1,2020-11-17
"512","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",1,2020-11-17
"513","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",4,2020-11-17
"514","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",13,2020-11-17
"515","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",73,2020-11-17
"516","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",900,2020-11-17
"517","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Transfer Age",28,2020-11-17
"518","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY19","Too Young",3,2020-11-17
"519","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY19","Transfer Age",4,2020-11-17
"520","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY16","Too Young",1,2020-11-17
"521","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY17","Too Young",1,2020-11-17
"522","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY18","Too Young",64,2020-11-17
"523","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY18","Transfer Age",6,2020-11-17
"524","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY16","Too Young",1,2020-11-17
"525","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY17","Too Young",8,2020-11-17
"526","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",124,2020-11-17
"527","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Transfer Age",13,2020-11-17
"528","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY19","Too Young",2,2020-11-17
"529","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY16","Too Young",2,2020-11-17
"530","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY17","Too Young",25,2020-11-17
"531","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY17","Transfer Age",1,2020-11-17
"532","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",447,2020-11-17
"533","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",45,2020-11-17
"534","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Too Young",2,2020-11-17
"535","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Transfer Age",1,2020-11-17
"536","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Maine","FY17","Transfer Age",1,2020-11-17
"537","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Maine","FY18","Transfer Age",3,2020-11-17
"538","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Other NE","FY18","Transfer Age",1,2020-11-17
"539","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Remaining USA","FY18","Transfer Age",4,2020-11-17
"540","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","20-25","Targeted OOS","FY18","Transfer Age",6,2020-11-17
"541","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY18","Too Old",1,2020-11-17
"542","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Too Young",3,2020-11-17
"543","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Transfer Age",2,2020-11-17
"544","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY16","Too Young",3,2020-11-17
"545","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY17","Too Young",6,2020-11-17
"546","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Too Young",120,2020-11-17
"547","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",22,2020-11-17
"548","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY19","Too Young",4,2020-11-17
"549","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Maine","FY19","Transfer Age",3,2020-11-17
"550","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Other NE","FY18","Too Young",16,2020-11-17
"551","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-17
"552","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY16","Too Young",2,2020-11-17
"553","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY17","Too Young",1,2020-11-17
"554","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY18","Too Young",35,2020-11-17
"555","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY18","Transfer Age",6,2020-11-17
"556","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY15 or earlier","Too Young",3,2020-11-17
"557","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY17","Too Young",10,2020-11-17
"558","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY17","Transfer Age",1,2020-11-17
"559","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY18","Too Young",73,2020-11-17
"560","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY18","Transfer Age",9,2020-11-17
"561","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Maine","FY16","Transfer Age",2,2020-11-17
"562","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Maine","FY18","Transfer Age",8,2020-11-17
"563","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Maine","FY19","Transfer Age",2,2020-11-17
"564","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Other NE","FY18","Transfer Age",1,2020-11-17
"565","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY18","Transfer Age",3,2020-11-17
"566","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY19","Transfer Age",1,2020-11-17
"567","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY18","Transfer Age",3,2020-11-17
"568","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-11-17
"569","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","26 and Up","Maine","FY17","Too Old",2,2020-11-17
"570","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Applied","26 and Up","Maine","FY18","Too Old",3,2020-11-17
"571","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-11-17
"572","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY16","Too Young",1,2020-11-17
"573","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY17","Too Young",12,2020-11-17
"574","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Too Young",82,2020-11-17
"575","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Transfer Age",8,2020-11-17
"576","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Other NE","FY17","Too Young",1,2020-11-17
"577","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Other NE","FY18","Too Young",3,2020-11-17
"578","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY18","Too Young",6,2020-11-17
"579","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-17
"580","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY16","Too Young",1,2020-11-17
"581","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY18","Too Young",7,2020-11-17
"582","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY18","Transfer Age",2,2020-11-17
"583","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY19","Too Young",1,2020-11-17
"584","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Maine","FY16","Transfer Age",1,2020-11-17
"585","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Maine","FY17","Transfer Age",1,2020-11-17
"586","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",1,2020-11-17
"587","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Confirmed","20-25","Remaining USA","FY18","Transfer Age",1,2020-11-17
"588","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",3,2020-11-17
"589","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",7,2020-11-17
"590","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY17","Too Young",38,2020-11-17
"591","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY17","Transfer Age",3,2020-11-17
"592","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY18","Too Young",430,2020-11-17
"593","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY18","Transfer Age",45,2020-11-17
"594","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY19","Too Young",7,2020-11-17
"595","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY19","Transfer Age",2,2020-11-17
"596","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Other NE","FY17","Too Young",3,2020-11-17
"597","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Other NE","FY18","Too Young",27,2020-11-17
"598","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-17
"599","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Remaining USA","FY18","Too Young",26,2020-11-17
"600","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-17
"601","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY16","Transfer Age",2,2020-11-17
"602","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY17","Too Young",5,2020-11-17
"603","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Too Young",62,2020-11-17
"604","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Transfer Age",6,2020-11-17
"605","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY19","Too Young",1,2020-11-17
"606","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Maine","FY17","Transfer Age",1,2020-11-17
"607","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",10,2020-11-17
"608","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Maine","FY19","Transfer Age",3,2020-11-17
"609","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","20-25","Targeted OOS","FY18","Transfer Age",5,2020-11-17
"610","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY18","Too Old",1,2020-11-17
"611","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY20","Too Old",1,2020-11-17
"612","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY16","Too Young",2,2020-11-17
"613","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY17","Too Young",5,2020-11-17
"614","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY18","Too Young",10,2020-11-17
"615","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Maine","FY18","Transfer Age",3,2020-11-17
"616","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Other NE","FY18","Transfer Age",1,2020-11-17
"617","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-17
"618","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-17
"619","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","19 and Under","Targeted OOS","FY18","Too Young",8,2020-11-17
"620","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","20-25","Maine","FY18","Transfer Age",3,2020-11-17
"621","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","20-25","Remaining USA","FY18","Transfer Age",2,2020-11-17
"622","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Admitted","20-25","Targeted OOS","FY18","Transfer Age",1,2020-11-17
"623","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY16","Too Young",1,2020-11-17
"624","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY17","Too Young",1,2020-11-17
"625","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Maine","FY18","Too Young",1,2020-11-17
"626","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Other NE","FY17","Too Young",1,2020-11-17
"627","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Remaining USA","FY18","Too Young",1,2020-11-17
"628","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Remaining USA","FY19","Transfer Age",1,2020-11-17
"629","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-17
"630","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY16","Too Old",1,2020-11-17
"631","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY18","Too Old",1,2020-11-17
"632","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Maine","FY17","Too Young",1,2020-11-17
"633","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Maine","FY18","Too Young",1,2020-11-17
"634","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Maine","FY18","Transfer Age",1,2020-11-17
"635","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-17
"636","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Confirmed","20-25","Maine","FY18","Transfer Age",1,2020-11-17
"637","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY16","Too Young",1,2020-11-17
"638","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY17","Too Young",1,2020-11-17
"639","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY18","Too Young",9,2020-11-17
"640","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Maine","FY18","Transfer Age",2,2020-11-17
"641","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Other NE","FY17","Too Young",1,2020-11-17
"642","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-17
"643","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Enrolled","26 and Up","Maine","FY18","Too Old",2,2020-11-17
"644","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY15 or earlier","Too Young",11,2020-11-17
"645","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY16","Too Young",145,2020-11-17
"646","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Too Young",345,2020-11-17
"647","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Transfer Age",3,2020-11-17
"648","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Too Young",802,2020-11-17
"649","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18","Transfer Age",70,2020-11-17
"650","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19","Too Young",52,2020-11-17
"651","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19","Transfer Age",16,2020-11-17
"652","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY15 or earlier","Too Young",14,2020-11-17
"653","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY16","Too Young",37,2020-11-17
"654","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY17","Too Young",159,2020-11-17
"655","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY17","Transfer Age",1,2020-11-17
"656","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Too Young",166,2020-11-17
"657","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY18","Transfer Age",23,2020-11-17
"658","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Other NE","FY19","Too Young",8,2020-11-17
"659","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY15 or earlier","Too Young",56,2020-11-17
"660","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Too Young",892,2020-11-17
"661","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Transfer Age",1,2020-11-17
"662","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Too Young",1685,2020-11-17
"663","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Transfer Age",11,2020-11-17
"664","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Too Young",1123,2020-11-17
"665","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Transfer Age",95,2020-11-17
"666","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",90,2020-11-17
"667","Not Stealth","Undergraduate","First-Year Student","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Transfer Age",28,2020-11-17
