"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"1","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY17","Transfer Age",1,2020-10-20
"2","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","20-25","Maine","FY16","Transfer Age",1,2020-10-20
"3","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","20-25","Maine","FY17","Transfer Age",1,2020-10-20
"4","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","20-25","Maine","FY18","Transfer Age",2,2020-10-20
"5","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","20-25","Remaining USA","FY17","Transfer Age",1,2020-10-20
"6","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","20-25","Remaining USA","FY18","Transfer Age",1,2020-10-20
"7","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY15 or earlier","Too Old",3,2020-10-20
"8","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY17","Too Old",2,2020-10-20
"9","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY18","Too Old",1,2020-10-20
"10","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","26 and Up","Remaining USA","FY17","Too Old",2,2020-10-20
"11","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","26 and Up","Remaining USA","FY18","Too Old",3,2020-10-20
"12","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Admitted","26 and Up","Targeted OOS","FY18","Too Old",1,2020-10-20
"13","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Transfer Age",2,2020-10-20
"14","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","19 and Under","Maine","FY17","Transfer Age",1,2020-10-20
"15","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","19 and Under","Remaining USA","FY15 or earlier","Too Young",1,2020-10-20
"16","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY17","Transfer Age",1,2020-10-20
"17","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Maine","FY15 or earlier","Transfer Age",7,2020-10-20
"18","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Maine","FY16","Transfer Age",3,2020-10-20
"19","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Maine","FY17","Transfer Age",3,2020-10-20
"20","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Maine","FY18","Transfer Age",4,2020-10-20
"21","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY17","Transfer Age",1,2020-10-20
"22","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY18","Transfer Age",9,2020-10-20
"23","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY17","Transfer Age",2,2020-10-20
"24","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY18","Transfer Age",3,2020-10-20
"25","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",12,2020-10-20
"26","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Maine","FY16","Too Old",7,2020-10-20
"27","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Maine","FY17","Too Old",6,2020-10-20
"28","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Maine","FY18","Too Old",15,2020-10-20
"29","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY16","Too Old",1,2020-10-20
"30","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY17","Too Old",3,2020-10-20
"31","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY18","Too Old",6,2020-10-20
"32","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Applied","26 and Up","Targeted OOS","FY18","Too Old",2,2020-10-20
"33","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Transfer Age",1,2020-10-20
"34","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","20-25","Maine","FY15 or earlier","Transfer Age",4,2020-10-20
"35","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","20-25","Maine","FY16","Transfer Age",1,2020-10-20
"36","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","20-25","Maine","FY17","Transfer Age",5,2020-10-20
"37","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","20-25","Maine","FY18","Transfer Age",4,2020-10-20
"38","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","20-25","Remaining USA","FY18","Transfer Age",2,2020-10-20
"39","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","20-25","Targeted OOS","FY18","Transfer Age",1,2020-10-20
"40","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY15 or earlier","Too Old",18,2020-10-20
"41","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY16","Too Old",6,2020-10-20
"42","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY17","Too Old",14,2020-10-20
"43","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY18","Too Old",16,2020-10-20
"44","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Confirmed","26 and Up","Remaining USA","FY18","Too Old",3,2020-10-20
"45","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Transfer Age",11,2020-10-20
"46","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY16","Transfer Age",1,2020-10-20
"47","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-25","Maine","FY15 or earlier","Transfer Age",16,2020-10-20
"48","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-25","Maine","FY16","Transfer Age",10,2020-10-20
"49","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-25","Maine","FY17","Transfer Age",8,2020-10-20
"50","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",13,2020-10-20
"51","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-25","Other NE","FY17","Transfer Age",1,2020-10-20
"52","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-25","Remaining USA","FY18","Transfer Age",4,2020-10-20
"53","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","20-25","Targeted OOS","FY18","Transfer Age",1,2020-10-20
"54","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY15 or earlier","Too Old",32,2020-10-20
"55","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY16","Too Old",16,2020-10-20
"56","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY17","Too Old",21,2020-10-20
"57","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","26 and Up","Maine","FY18","Too Old",51,2020-10-20
"58","Not Stealth","Graduate","Graduate","Fall 2018","Applicant","Enrolled","26 and Up","Remaining USA","FY18","Too Old",7,2020-10-20
"59","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY18","Too Old",2,2020-10-20
"60","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Applied","26 and Up","Maine","FY19","Too Old",2,2020-10-20
"61","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Applied","26 and Up","Remaining USA","FY18","Too Old",1,2020-10-20
"62","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Confirmed","26 and Up","Maine","FY19","Too Old",1,2020-10-20
"63","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Confirmed","26 and Up","Remaining USA","FY18","Too Old",1,2020-10-20
"64","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Enrolled","20-25","Maine","FY18","Transfer Age",1,2020-10-20
"65","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Enrolled","20-25","Maine","FY19","Transfer Age",1,2020-10-20
"66","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Enrolled","26 and Up","Maine","FY19","Too Old",1,2020-10-20
"67","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY15 or earlier","Too Young",3,2020-10-20
"68","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY16","Too Young",7,2020-10-20
"69","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY16","Transfer Age",2,2020-10-20
"70","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Too Young",5,2020-10-20
"71","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17","Transfer Age",1,2020-10-20
"72","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY15 or earlier","Too Young",2,2020-10-20
"73","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Too Young",3,2020-10-20
"74","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Too Young",3,2020-10-20
"75","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY15 or earlier","Too Young",1,2020-10-20
"76","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY16","Too Young",1,2020-10-20
"77","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Too Young",1,2020-10-20
"78","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Too Young",1,2020-10-20
"79","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY15 or earlier","Transfer Age",1,2020-10-20
"80","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY16","Transfer Age",1,2020-10-20
"81","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY17","Transfer Age",12,2020-10-20
"82","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY18","Transfer Age",15,2020-10-20
"83","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",1,2020-10-20
"84","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Other NE","FY18","Transfer Age",4,2020-10-20
"85","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Other NE","FY19","Transfer Age",1,2020-10-20
"86","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY15 or earlier","Transfer Age",2,2020-10-20
"87","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY16","Transfer Age",3,2020-10-20
"88","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY17","Transfer Age",4,2020-10-20
"89","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY18","Transfer Age",14,2020-10-20
"90","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Remaining USA","FY19","Transfer Age",4,2020-10-20
"91","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY16","Transfer Age",2,2020-10-20
"92","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY17","Transfer Age",2,2020-10-20
"93","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY18","Transfer Age",6,2020-10-20
"94","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","20-25","Targeted OOS","FY19","Transfer Age",1,2020-10-20
"95","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY15 or earlier","Too Old",6,2020-10-20
"96","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY16","Too Old",9,2020-10-20
"97","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY17","Too Old",9,2020-10-20
"98","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",68,2020-10-20
"99","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",12,2020-10-20
"100","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Other NE","FY18","Too Old",1,2020-10-20
"101","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY16","Too Old",2,2020-10-20
"102","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY17","Too Old",6,2020-10-20
"103","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY18","Too Old",31,2020-10-20
"104","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",6,2020-10-20
"105","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY17","Too Old",2,2020-10-20
"106","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY18","Too Old",6,2020-10-20
"107","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","26 and Up","Targeted OOS","FY19","Too Old",1,2020-10-20
"108","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier","Unknown Age",14,2020-10-20
"109","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",14,2020-10-20
"110","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY17","Unknown Age",22,2020-10-20
"111","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",88,2020-10-20
"112","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",5,2020-10-20
"113","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY21","Unknown Age",1,2020-10-20
"114","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY17","Unknown Age",1,2020-10-20
"115","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Other NE","FY18","Unknown Age",3,2020-10-20
"116","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY15 or earlier","Unknown Age",9,2020-10-20
"117","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY16","Unknown Age",8,2020-10-20
"118","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",10,2020-10-20
"119","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",24,2020-10-20
"120","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",3,2020-10-20
"121","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY15 or earlier","Unknown Age",1,2020-10-20
"122","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY16","Unknown Age",1,2020-10-20
"123","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY17","Unknown Age",3,2020-10-20
"124","Not Stealth","Graduate","Graduate","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",4,2020-10-20
"125","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",1,2020-10-20
"126","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Transfer Age",1,2020-10-20
"127","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-25","Maine","FY16","Transfer Age",1,2020-10-20
"128","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-25","Maine","FY17","Transfer Age",1,2020-10-20
"129","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-25","Maine","FY18","Transfer Age",1,2020-10-20
"130","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-25","Maine","FY19","Transfer Age",3,2020-10-20
"131","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","20-25","Remaining USA","FY19","Transfer Age",3,2020-10-20
"132","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY15 or earlier","Too Old",2,2020-10-20
"133","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY16","Too Old",1,2020-10-20
"134","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY17","Too Old",1,2020-10-20
"135","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY18","Too Old",2,2020-10-20
"136","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","26 and Up","Maine","FY19","Too Old",2,2020-10-20
"137","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","26 and Up","Remaining USA","FY19","Too Old",1,2020-10-20
"138","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Admitted","26 and Up","Targeted OOS","FY19","Too Old",3,2020-10-20
"139","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Transfer Age",5,2020-10-20
"140","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","19 and Under","Maine","FY16","Transfer Age",1,2020-10-20
"141","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","19 and Under","Maine","FY17","Transfer Age",1,2020-10-20
"142","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Maine","FY15 or earlier","Transfer Age",4,2020-10-20
"143","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Maine","FY16","Transfer Age",1,2020-10-20
"144","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Maine","FY17","Transfer Age",3,2020-10-20
"145","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Maine","FY18","Transfer Age",3,2020-10-20
"146","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Maine","FY19","Transfer Age",3,2020-10-20
"147","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Remaining USA","FY15 or earlier","Transfer Age",1,2020-10-20
"148","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Remaining USA","FY19","Transfer Age",4,2020-10-20
"149","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","20-25","Targeted OOS","FY19","Transfer Age",1,2020-10-20
"150","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",6,2020-10-20
"151","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Maine","FY16","Too Old",3,2020-10-20
"152","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Maine","FY17","Too Old",4,2020-10-20
"153","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Maine","FY18","Too Old",8,2020-10-20
"154","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Maine","FY19","Too Old",14,2020-10-20
"155","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Remaining USA","FY19","Too Old",7,2020-10-20
"156","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Targeted OOS","FY18","Too Old",1,2020-10-20
"157","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Applied","26 and Up","Targeted OOS","FY19","Too Old",1,2020-10-20
"158","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Transfer Age",2,2020-10-20
"159","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","19 and Under","Targeted OOS","FY16","Transfer Age",1,2020-10-20
"160","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-25","Maine","FY15 or earlier","Transfer Age",3,2020-10-20
"161","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-25","Maine","FY16","Transfer Age",1,2020-10-20
"162","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-25","Maine","FY17","Transfer Age",1,2020-10-20
"163","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-25","Maine","FY18","Transfer Age",2,2020-10-20
"164","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",1,2020-10-20
"165","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-25","Remaining USA","FY17","Transfer Age",1,2020-10-20
"166","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","20-25","Remaining USA","FY19","Transfer Age",3,2020-10-20
"167","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Maine","FY15 or earlier","Too Old",9,2020-10-20
"168","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Maine","FY16","Too Old",3,2020-10-20
"169","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Maine","FY17","Too Old",8,2020-10-20
"170","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Maine","FY18","Too Old",11,2020-10-20
"171","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Maine","FY19","Too Old",10,2020-10-20
"172","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Remaining USA","FY18","Too Old",1,2020-10-20
"173","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Remaining USA","FY19","Too Old",2,2020-10-20
"174","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Confirmed","26 and Up","Targeted OOS","FY15 or earlier","Too Old",1,2020-10-20
"175","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-10-20
"176","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Transfer Age",7,2020-10-20
"177","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",1,2020-10-20
"178","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY16","Transfer Age",7,2020-10-20
"179","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","19 and Under","Maine","FY17","Transfer Age",4,2020-10-20
"180","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","19 and Under","Other NE","FY16","Transfer Age",1,2020-10-20
"181","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Maine","FY15 or earlier","Transfer Age",15,2020-10-20
"182","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Maine","FY16","Transfer Age",1,2020-10-20
"183","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Maine","FY17","Transfer Age",8,2020-10-20
"184","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",7,2020-10-20
"185","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Maine","FY19","Transfer Age",16,2020-10-20
"186","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Maine","FY20","Transfer Age",1,2020-10-20
"187","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Remaining USA","FY17","Transfer Age",1,2020-10-20
"188","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Remaining USA","FY19","Transfer Age",1,2020-10-20
"189","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","20-25","Targeted OOS","FY19","Transfer Age",2,2020-10-20
"190","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY15 or earlier","Too Old",20,2020-10-20
"191","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY16","Too Old",8,2020-10-20
"192","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY17","Too Old",18,2020-10-20
"193","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY18","Too Old",22,2020-10-20
"194","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY19","Too Old",34,2020-10-20
"195","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Maine","FY20","Too Old",1,2020-10-20
"196","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Other NE","FY19","Too Old",1,2020-10-20
"197","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Remaining USA","FY15 or earlier","Too Old",1,2020-10-20
"198","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Remaining USA","FY17","Too Old",1,2020-10-20
"199","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Remaining USA","FY18","Too Old",2,2020-10-20
"200","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Remaining USA","FY19","Too Old",5,2020-10-20
"201","Not Stealth","Graduate","Graduate","Fall 2019","Applicant","Enrolled","26 and Up","Targeted OOS","FY19","Too Old",1,2020-10-20
"202","Not Stealth","Graduate","Graduate","Fall 2019","Inquiry","Applied","26 and Up","Maine","FY18","Too Old",1,2020-10-20
"203","Not Stealth","Graduate","Graduate","Fall 2019","Inquiry","Applied","26 and Up","Maine","FY19","Too Old",1,2020-10-20
