"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"920","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY15 or earlier","Too Young",5,2020-11-05
"921","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY16","Too Young",26,2020-11-05
"922","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Too Young",255,2020-11-05
"923","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Transfer Age",1,2020-11-05
"924","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Too Young",1104,2020-11-05
"925","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Transfer Age",5,2020-11-05
"926","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Too Young",1031,2020-11-05
"927","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Transfer Age",62,2020-11-05
"928","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY20","Too Young",275,2020-11-05
"929","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY20","Transfer Age",26,2020-11-05
"930","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21","Too Young",164,2020-11-05
"931","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21","Transfer Age",9,2020-11-05
"932","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY17","Transfer Age",1,2020-11-05
"933","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY18","Transfer Age",2,2020-11-05
"934","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",45,2020-11-05
"935","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY20","Transfer Age",45,2020-11-05
"936","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY21","Transfer Age",7,2020-11-05
"937","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Other NE","FY19","Transfer Age",1,2020-11-05
"938","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Other NE","FY20","Transfer Age",2,2020-11-05
"939","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Remaining USA","FY18","Transfer Age",1,2020-11-05
"940","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Remaining USA","FY19","Transfer Age",27,2020-11-05
"941","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Remaining USA","FY20","Transfer Age",27,2020-11-05
"942","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Remaining USA","FY21","Transfer Age",14,2020-11-05
"943","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Targeted OOS","FY18","Transfer Age",1,2020-11-05
"944","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Targeted OOS","FY19","Transfer Age",12,2020-11-05
"945","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Targeted OOS","FY20","Transfer Age",18,2020-11-05
"946","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","20-25","Targeted OOS","FY21","Transfer Age",6,2020-11-05
"947","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-11-05
"948","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY17","Too Old",4,2020-11-05
"949","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",7,2020-11-05
"950","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",40,2020-11-05
"951","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY20","Too Old",20,2020-11-05
"952","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY21","Too Old",7,2020-11-05
"953","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Other NE","FY19","Too Old",2,2020-11-05
"954","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY15 or earlier","Too Old",1,2020-11-05
"955","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY16","Too Old",1,2020-11-05
"956","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY17","Too Old",1,2020-11-05
"957","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY18","Too Old",2,2020-11-05
"958","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY19","Too Old",10,2020-11-05
"959","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",14,2020-11-05
"960","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Remaining USA","FY21","Too Old",5,2020-11-05
"961","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Targeted OOS","FY15 or earlier","Too Old",1,2020-11-05
"962","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Targeted OOS","FY17","Too Old",1,2020-11-05
"963","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Targeted OOS","FY18","Too Old",2,2020-11-05
"964","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Targeted OOS","FY19","Too Old",3,2020-11-05
"965","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","26 and Up","Targeted OOS","FY21","Too Old",1,2020-11-05
"966","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",7,2020-11-05
"967","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY17","Unknown Age",15,2020-11-05
"968","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",17,2020-11-05
"969","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",95,2020-11-05
"970","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",7,2020-11-05
"971","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",12,2020-11-05
"972","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Other NE","FY16","Unknown Age",2,2020-11-05
"973","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Other NE","FY17","Unknown Age",2,2020-11-05
"974","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Other NE","FY18","Unknown Age",17,2020-11-05
"975","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Other NE","FY19","Unknown Age",24,2020-11-05
"976","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Other NE",NA,"Unknown Age",3,2020-11-05
"977","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY16","Unknown Age",9,2020-11-05
"978","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",19,2020-11-05
"979","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",100,2020-11-05
"980","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",171,2020-11-05
"981","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",11,2020-11-05
"982","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA",NA,"Unknown Age",42,2020-11-05
"983","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS","FY16","Unknown Age",3,2020-11-05
"984","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS","FY17","Unknown Age",21,2020-11-05
"985","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",70,2020-11-05
"986","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",210,2020-11-05
"987","Not Stealth","Undergraduate","First-Year Student","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",38,2020-11-05
"988","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-11-05
"989","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",2,2020-11-05
"990","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",2,2020-11-05
"991","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",31,2020-11-05
"992","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY19","Too Young",145,2020-11-05
"993","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY20","Too Young",1096,2020-11-05
"994","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY20","Transfer Age",36,2020-11-05
"995","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY21","Too Young",10,2020-11-05
"996","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Maine","FY21","Transfer Age",5,2020-11-05
"997","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Other NE","FY18","Too Young",1,2020-11-05
"998","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Other NE","FY19","Too Young",5,2020-11-05
"999","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Other NE","FY20","Too Young",112,2020-11-05
"1000","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Other NE","FY20","Transfer Age",4,2020-11-05
"1001","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY17","Too Young",1,2020-11-05
"1002","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",4,2020-11-05
"1003","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY19","Too Young",12,2020-11-05
"1004","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY20","Too Young",157,2020-11-05
"1005","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY20","Transfer Age",13,2020-11-05
"1006","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Remaining USA","FY21","Transfer Age",1,2020-11-05
"1007","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",6,2020-11-05
"1008","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Targeted OOS","FY19","Too Young",43,2020-11-05
"1009","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Too Young",559,2020-11-05
"1010","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Targeted OOS","FY20","Transfer Age",20,2020-11-05
"1011","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Targeted OOS","FY21","Too Young",4,2020-11-05
"1012","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","19 and Under","Targeted OOS","FY21","Transfer Age",3,2020-11-05
"1013","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","20-25","Maine","FY20","Transfer Age",5,2020-11-05
"1014","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","20-25","Other NE","FY20","Transfer Age",1,2020-11-05
"1015","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","20-25","Remaining USA","FY19","Transfer Age",1,2020-11-05
"1016","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","20-25","Remaining USA","FY20","Transfer Age",8,2020-11-05
"1017","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","20-25","Targeted OOS","FY20","Transfer Age",3,2020-11-05
"1018","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Admitted","26 and Up","Targeted OOS","FY20","Too Old",2,2020-11-05
"1019","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Too Young",3,2020-11-05
"1020","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY16","Too Young",2,2020-11-05
"1021","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY17","Too Young",2,2020-11-05
"1022","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY18","Too Young",5,2020-11-05
"1023","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY19","Too Young",18,2020-11-05
"1024","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY20","Too Young",95,2020-11-05
"1025","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY20","Transfer Age",9,2020-11-05
"1026","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Maine","FY21","Transfer Age",1,2020-11-05
"1027","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Other NE","FY19","Too Young",1,2020-11-05
"1028","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Other NE","FY20","Too Young",3,2020-11-05
"1029","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Other NE","FY20","Transfer Age",1,2020-11-05
"1030","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Remaining USA","FY18","Too Young",1,2020-11-05
"1031","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Remaining USA","FY19","Too Young",4,2020-11-05
"1032","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Remaining USA","FY20","Too Young",31,2020-11-05
"1033","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Remaining USA","FY20","Transfer Age",7,2020-11-05
"1034","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-05
"1035","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Targeted OOS","FY19","Too Young",4,2020-11-05
"1036","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Targeted OOS","FY20","Too Young",41,2020-11-05
"1037","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","19 and Under","Targeted OOS","FY20","Transfer Age",2,2020-11-05
"1038","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","20-25","Maine","FY16","Transfer Age",1,2020-11-05
"1039","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","20-25","Maine","FY20","Transfer Age",6,2020-11-05
"1040","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","20-25","Remaining USA","FY20","Transfer Age",3,2020-11-05
"1041","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","20-25","Targeted OOS","FY20","Transfer Age",4,2020-11-05
"1042","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","26 and Up","Maine","FY20","Too Old",3,2020-11-05
"1043","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","26 and Up","Remaining USA","FY20","Too Old",2,2020-11-05
"1044","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","26 and Up","Targeted OOS","FY20","Too Old",1,2020-11-05
"1045","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","Unknown","Maine",NA,"Unknown Age",1,2020-11-05
"1046","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Applied","Unknown","Remaining USA","FY21","Unknown Age",1,2020-11-05
"1047","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY18","Too Young",4,2020-11-05
"1048","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY19","Too Young",14,2020-11-05
"1049","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY20","Too Young",100,2020-11-05
"1050","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY20","Transfer Age",8,2020-11-05
"1051","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY21","Too Young",1,2020-11-05
"1052","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Maine","FY21","Transfer Age",2,2020-11-05
"1053","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Other NE","FY20","Too Young",7,2020-11-05
"1054","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Other NE","FY20","Transfer Age",1,2020-11-05
"1055","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Remaining USA","FY19","Too Young",1,2020-11-05
"1056","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Remaining USA","FY20","Too Young",6,2020-11-05
"1057","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Remaining USA","FY21","Transfer Age",1,2020-11-05
"1058","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Targeted OOS","FY17","Too Young",1,2020-11-05
"1059","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-05
"1060","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Targeted OOS","FY19","Too Young",2,2020-11-05
"1061","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Targeted OOS","FY20","Too Young",11,2020-11-05
"1062","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Targeted OOS","FY20","Transfer Age",2,2020-11-05
"1063","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","19 and Under","Targeted OOS","FY21","Transfer Age",1,2020-11-05
"1064","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",1,2020-11-05
"1065","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","20-25","Maine","FY20","Transfer Age",5,2020-11-05
"1066","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","20-25","Other NE","FY20","Transfer Age",1,2020-11-05
"1067","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Confirmed","20-25","Targeted OOS","FY20","Transfer Age",1,2020-11-05
"1068","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",2,2020-11-05
"1069","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY17","Too Young",1,2020-11-05
"1070","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY18","Too Young",12,2020-11-05
"1071","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY19","Too Young",56,2020-11-05
"1072","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY20","Too Young",360,2020-11-05
"1073","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY20","Transfer Age",23,2020-11-05
"1074","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY21","Too Young",2,2020-11-05
"1075","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY21","Transfer Age",4,2020-11-05
"1076","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Other NE","FY19","Too Young",1,2020-11-05
"1077","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Other NE","FY20","Too Young",11,2020-11-05
"1078","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Other NE","FY20","Transfer Age",2,2020-11-05
"1079","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Other NE","FY21","Too Young",1,2020-11-05
"1080","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA","FY20","Too Young",13,2020-11-05
"1081","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA","FY20","Transfer Age",2,2020-11-05
"1082","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-05
"1083","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY19","Too Young",12,2020-11-05
"1084","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY20","Too Young",68,2020-11-05
"1085","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY20","Transfer Age",2,2020-11-05
"1086","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY21","Too Young",2,2020-11-05
"1087","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY21","Transfer Age",3,2020-11-05
"1088","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","20-25","Maine","FY18","Transfer Age",2,2020-11-05
"1089","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","20-25","Maine","FY19","Transfer Age",1,2020-11-05
"1090","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","20-25","Maine","FY20","Transfer Age",10,2020-11-05
"1091","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","20-25","Maine","FY21","Transfer Age",2,2020-11-05
"1092","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","20-25","Remaining USA","FY20","Transfer Age",2,2020-11-05
"1093","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","20-25","Targeted OOS","FY20","Transfer Age",1,2020-11-05
"1094","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","26 and Up","Maine","FY17","Too Old",1,2020-11-05
"1095","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Applicant","Enrolled","26 and Up","Maine","FY20","Too Old",3,2020-11-05
"1096","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Maine","FY20","Too Young",13,2020-11-05
"1097","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Maine","FY20","Transfer Age",12,2020-11-05
"1098","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Other NE","FY20","Too Young",4,2020-11-05
"1099","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Other NE","FY20","Transfer Age",3,2020-11-05
"1100","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Remaining USA","FY16","Too Young",1,2020-11-05
"1101","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Remaining USA","FY20","Too Young",3,2020-11-05
"1102","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Remaining USA","FY20","Transfer Age",5,2020-11-05
"1103","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Targeted OOS","FY20","Too Young",5,2020-11-05
"1104","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","19 and Under","Targeted OOS","FY20","Transfer Age",3,2020-11-05
"1105","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","20-25","Remaining USA","FY20","Transfer Age",2,2020-11-05
"1106","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Admitted","20-25","Targeted OOS","FY20","Transfer Age",1,2020-11-05
"1107","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Applied","19 and Under","Maine","FY19","Too Young",1,2020-11-05
"1108","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Applied","19 and Under","Maine","FY20","Too Young",3,2020-11-05
"1109","Not Stealth","Undergraduate","First-Year Student","Fall 2020","Inquiry","Applied","19 and Under","Maine","FY20","Transfer Age",2,2020-11-05
